GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Subject Terms
434237027,"Mileposts, With South Africa Around the Bend",2009-12-27,Newspapers,"['Vecsey, George']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,SP.10,,,"['Professional baseball', 'Sports injuries', 'Professional soccer', 'Year in review', 'Professional sports']"
434241984,Leading Chinese Dissident Gets 11-Year Prison Term,2009-12-25,Newspapers,"['Jacobs, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,,,"['Political crimes', 'Criminal sentences']"
434243739,Trial in China Signals Attack On Dissidents,2009-12-24,Newspapers,"['Jacobs, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Political activism', 'Internet access', 'Human rights', 'Political dissent', 'Political prisoners', 'Demonstrations & protests', 'Subversive activities', 'Trials']"
434245715,The Skeptical Romancer: Selected Travel Writing by W. Somerset Maugham,2009-12-27,Newspapers,"['Woodward, Richard B']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,,TR.4,,,"['Essays', 'Travel', 'Books -- Skeptical Romancer: Selected Travel Writing']"
434250263,"North Korea Keeps Hiding, And Fascinating",2010-01-27,Newspapers,"['Garner, Dwight']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,,C.1,,,"['Nonfiction', 'Books -- -Multiple review', 'Asian people']"
434251310,Hackers Who Leave No Trace,2010-01-20,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,"['Google Inc', 'Adobe Systems Inc']","['334310', '519290', '511210']","['Investigations', 'Network security', 'Data encryption', 'Computer programming', 'Hackers', 'Cybercrime', 'Software industry', 'Cybersecurity']"
434251768,China to Scan Text Messages To Spot 'Unhealthy Content',2010-01-20,Newspapers,"['LaFRANIERE, SHARON']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.5,['China Mobile Ltd'],,"['Cellular telephones', 'Text messaging', 'Internet', 'Censorship']"
434252639,Night and Day,2009-12-13,Newspapers,"['Kilgannon, Corey']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,MB.1,,,"['Taxicabs', 'Murders & murder attempts', 'Suicides & suicide attempts', 'Political asylum', 'Immigration', 'Noncitizens']"
434253303,A Good Fight,2010-01-23,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.20,['Google Inc'],['519130'],"['Censorship', 'Freedom of speech', 'Editorials -- Clinton, Hillary']"
434254728,How to Reform Our Financial System,2010-01-31,Newspapers,"['Volcker, Paul']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,WK.11,,,"['Banking industry', 'Regulatory reform', 'Bank failures', 'Moral hazard', 'Bailouts', 'Risk exposure', 'Hedge funds', 'Regulation of financial institutions']"
434259861,Iranian Arrested in Protests Is Given 9-Year Prison Sentence,2009-12-03,Newspapers,"['Fathi, Nazila']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.14,,,"['Journalists', 'Criminal sentences', 'Demonstrations & protests', 'Political crimes']"
434269577,Google's Threat Echoed Everywhere Except China,2010-01-14,Newspapers,"['Jacobs, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,['Google Inc'],"['334310', '519290']","['Search engines', 'Censorship', 'Electronic mail systems', 'Cybersecurity', 'Market exit', 'Foreign operations of US corporations']"
434269984,The Lock That Says 'Pick Me',2010-01-18,Newspapers,"['Lohr, Steve']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,['Google Inc'],"['334310', '519290']","['Network security', 'Computer viruses', 'Software', 'Censorship', 'Search engines', 'Cybersecurity']"
434273360,Google May End Venture in China Over Censorship,2010-01-13,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Google Inc'],"['334310', '519290']","['Internet', 'Search engines', 'Bans', 'Copyright', 'Censorship', 'Cybercrime', 'Cybersecurity']"
434277490,"In Google's Rebuke of China, Focus Falls on Cybersecurity",2010-01-14,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Google Inc'],"['334310', '519290']","['Hackers', 'Network security', 'Search engines', 'Electronic mail systems', 'Cybersecurity', 'Foreign operations of US corporations']"
434283001,"Spitzer, Paterson And a Cult Of Faux Piety",2010-02-28,Newspapers,"['Dwyer, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,MB.1,,,"['Political ethics', 'Governors', 'Resignations', 'Corruption in government']"
434285733,Chief Says I.M.F. Must Improve Response to Economic Risk,2010-02-27,Newspapers,"['Sewell, Chan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.6,['International Monetary Fund--IMF'],['522298'],"['International finance', 'Speeches']"
434291902,Iran Leaders Stage Show of Force as Standoff Escalates,2010-01-02,Newspapers,"['Slackman, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,,,"['Demonstrations & protests', 'Police', 'Political dissent']"
434295226,Britain Warned Businesses Of Threat of Chinese Spying,2010-02-01,Newspapers,"['Burns, John F']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,,,"['Intelligence gathering', 'Espionage', 'Industrial espionage', 'Cybercrime', 'Foreign investment']"
434296393,When the Language of Diplomacy Includes 'Kapow!',2010-02-26,Newspapers,"['Holden, Stephen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,,C.12,,,['Motion pictures -- Formosa Betrayed']
434298852,Cyberspying Fears Help Fuel China's Drive to Curb Internet,2010-02-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Network security', 'Internet access', 'International relations-US', 'Cybersecurity']"
434307112,Google Asks Spy Agency to Look Into Cyberattacks,2010-02-05,Newspapers,"['Markoff, John']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,['Google Inc'],"['334310', '519130']",
434307381,China: Dissident's Wife Makes Appeal,2010-03-30,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,,,
434307782,China's Defiance on Human Rights Stirs Fears for Missing Dissident,2010-02-03,Newspapers,"['Jacobs, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,,,"['Criminal procedure', 'Missing persons', 'Human rights', 'Political prisoners']"
434309731,U.S. and Pakistan Agree To Reinforce Strategic Ties,2010-03-26,Newspapers,"['Landler, Mark']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,,,"['Military sales', 'Terrorism', 'International relations-US -- Pakistan']"
434311035,Mining Case Out of China Takes a Turn,2010-03-23,Newspapers,"['Barboza, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Rio Tinto Group'],"['212112', '212291']","['Steel industry', 'Corruption', 'Bribery', 'Trials', 'Mining industry', 'Iron']"
434312104,Sweden: Uighur Sentenced For Spying,2010-03-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,,,
434317242,North Koreans Use Cellphones to Bare Secrets,2010-03-29,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Cellular telephones', 'Web sites', 'Informers', 'Leaking of information', 'Intelligence gathering']"
434321727,Agencies Suspect Iran Is Planning New Atomic Sites,2010-03-28,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['United Nations--UN', 'International Atomic Energy Agency--IAEA']",['928120'],"['Nuclear weapons', 'Sanctions', 'Nuclear fuels', 'Intelligence gathering', 'Inspections']"
434322811,Chinese Activist Surfaces After Year in Custody and Conflicting Reports on His Status,2010-03-29,Newspapers,"['Jacobs, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,,,['Activists']
434324699,Rio Tinto and Chinalco In Deal for Iron Project,2010-03-20,Newspapers,"['Wassener, Bettina']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.6,"['Aluminum Corp of China Ltd', 'Rio Tinto Group']","['212112', '212291']","['Joint ventures', 'Mining industry', 'Iron']"
434328472,China Fails to Dispel Mystery About Missing Dissident,2010-03-17,Newspapers,"['Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,['Falun Gong'],['813110'],"['Human rights', 'Missing persons', 'Attorneys', 'Political crimes']"
434329082,China Issues Another Warning to Google on Enforced Censorship of the Internet,2010-03-13,Newspapers,"['Wines, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,['Google Inc'],['519130'],"['Search engines', 'Censorship', 'Internet', 'Foreign operations of US corporations', 'Market exit']"
434345817,China Starts New Bureau To Curb Web,2010-04-17,Newspapers,"['Ansfield, Jonathan']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,['Communist Party-China'],['813940'],"['Internet', 'Social networks', 'Government agencies', 'Electronic monitoring']"
434348546,Crusading Chinese Lawyer Picks Family Over Dissent,2010-04-08,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,,,
434349026,The Border Wars: 47 Arrested in Raid On Smuggling Rings,2010-04-16,Newspapers,"['Archibold, Randal C']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.15,,,"['Immigration policy', 'Criminal investigations', 'Arrests', 'Organized crime', 'Smuggling', 'Raids', 'Noncitizens']"
434349156,"Daryl F. Gates, the Los Angeles Police Chief in the Rodney King Era, Is Dead at 83",2010-04-17,Newspapers,"['Schneider, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.10,,,"['Deaths -- Gates, Daryl F']"
434349354,China's Censors Tackle and Trip Over the Internet,2010-04-08,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Google Inc', 'Communist Party-China']","['519130', '813940']","['Search engines', 'Internet', 'Censorship']"
434351431,Nuclear Fear of Cold War Now Applies to Terrorists,2010-04-16,Newspapers,"['Scott, Shane']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,,,"['Bombings', 'Weapons', 'Radiation detectors', 'Foreign policy', 'Nuclear weapons', 'Terrorism', 'National security', 'Cold War']"
434353254,"Gao Zhisheng, Hu Jia, Liu Xiaobo",2010-04-13,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.24,,,"['Apologies', 'Human rights', 'Political activism', 'Political prisoners', 'Editorials -- Human rights']"
434354148,Hacked in Beijing,2010-04-11,Newspapers,"['Jacobs, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,WK.1,,,"['Electronic mail systems', 'Espionage', 'Journalists', 'Foreign labor', 'Censorship', 'Hackers']"
434355413,What We Learned From H1N1's First Year,2010-04-13,Newspapers,"['Wenzel, Richard P']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.25,,,"['Public health', 'Developing countries--LDCs', 'Swine flu', 'Disease control', 'Pandemics', 'Social distancing']"
434358227,"Researchers Spy on Computer Spies, Tracing Data Theft to China",2010-04-06,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Ministry of Defence-India'],['928110'],"['Espionage', 'Electronic monitoring', 'Classified information', 'Hackers', 'Cybersecurity']"
440654152,Traveling Light,1997-01-11,Newspapers,"['Ackerman, Diane']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.25,,,"['Aviation', 'Ballooning', 'Social impact']"
451372442,"For Third World, Water Is Still a Deadly Drink",1997-01-09,Newspapers,"['Kristof, Nicholas D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Drinking water', 'Sanitation', 'Developing countries', 'LDCs', 'Series & special reports', 'Living conditions', 'Water pollution']"
502571314,Hong Kong Study Says More Follow-Up Is Needed on Swine Flu,2010-06-18,Newspapers,"['McNEIL, DONALD G, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.9,,,"['Hogs', 'Research', 'Epidemiology', 'Swine flu']"
506420397,Shoplifting Suspects' Choice: Pay or Be Shamed,2010-06-22,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Robbery', 'Retail stores', 'Civil rights', 'Shoplifting']"
527778537,Kagan Follows Precedent By Offering Few Opinions,2010-06-30,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Supreme Court-US', 'Senate-Judiciary, Committee on the']","['922110', '921120']","['Hearings & confirmations', 'Political appointments', 'Abortion', 'Firearm laws & regulations', 'Judges & magistrates']"
578160015,Taking the Mystery Out of Web Anonymity,2010-07-04,Newspapers,"['Markoff, John']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,WK.3,,,"['Computer networks', 'Freedom of speech', 'Internet', 'Right of privacy', 'Cybersecurity', 'Identity theft']"
595900240,3 Arrested In Norway And Germany In Terror Plots,2010-07-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.4,['Al Qaeda'],['813940'],"['Intelligence gathering', 'Arrests', 'Bomb scares', 'Subways', 'Terrorism']"
607030934,Terror's Tentacles July 4-10,2010-07-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,WK.2,['Al Qaeda'],['813940'],
608160763,Cold War-Style Spying Is Back (How Quaint),2010-07-13,Newspapers,"['Stanley, Alessandra']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,,C.1,,,"['Television programs -- Covert Affairs', 'Cold War']"
608998353,The Spies Who Loved Us,2010-07-14,Newspapers,"['Friedman, Thomas L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.27,,,"['Innovations', 'International relations-US', 'Espionage']"
609802551,The 10 Things To Talk About This Weekend,2010-07-15,Newspapers,"['Alford, Henry']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reports - All types,English,,E.7,,,['Adult entertainment']
