GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
2013385887,"Smile, Knicks Fans: Garden Is Using Facial Recognition",2018-03-14,Newspapers,"['Draper, Kevin']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.8,"['American Airlines Center', 'Sacramento Kings', 'Transportation Security Administration', 'Big East Conference', 'Walmart Inc', 'American Civil Liberties Union--ACLU', 'Facebook Inc', 'New York Times Co', 'Oak View Group', 'Dallas Mavericks', 'Twitter Inc', 'Madison Square Garden Co', 'Police Department-Los Angeles CA', 'NEC Corp', 'Center for Public Integrity']","['711310', '711211', '926120', '813990', '452112', '452311', '454110', '541110', '813311', '518210', '519130', '511110', '511120', '515112', '515120', '541613', '711310', '711211', '519130', '711310', '922120', '334111', '334220', '541720', '813319']",,"['Photographs', 'Privacy', 'Surveillance of citizens', 'Sports facilities', 'Facial recognition technology', 'Grammy awards']"
2013698889,Shake-Up at CNN as Cuomo Leaves Mornings for Half of Cooper's Slot,2018-03-15,Newspapers,"['Grynbaum, Michael M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.2,"['New York Times Co', 'CNN', 'Fox News Channel', 'Twitter Inc', 'YouTube Inc', 'MSNBC', 'ABC Inc']","['511110', '511120', '515112', '515120', '515210', '515120', '519130', '519130', '511140', '515210', '515120']",,"['News media', 'Presidents']"
2014090707,The Pentagon Looks to Silicon Valley for Help on Artificial Intelligence,2018-03-16,Newspapers,"['Metz, Cade']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.2,"['Hewlett-Packard Co', 'Twitter Inc', 'Center for a New American Security', 'Department of Defense', 'Google Inc', 'Carnegie Mellon University']","['334111', '334118', '334614', '511210', '519130', '541711', '541720', '928110', '334310', '519130', '611310']",,"['Internet', 'Task forces', 'Computer science', 'National security', 'Artificial intelligence', 'Computer industry', 'Researchers', 'Defense', 'Espionage', 'High tech industries']"
2014092105,U.S. Says Hacks Left Russia Able To Shut Utilities,2018-03-16,Newspapers,"['Perlroth, Nicole', 'Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Democratic National Committee', 'Cyber Command-US', 'Department of Homeland Security', 'Internet Research Agency', 'National Security Agency']","['813940', '928110', '922120', '541910', '928110']",,"['Politics', 'Intelligence gathering', 'Researchers', 'Nuclear energy', 'Hackers', 'National security', 'Computer networks', 'Voter fraud', 'Espionage', 'Power plants', 'Social networks', 'Security services', 'Cybercrime', 'Water utilities', 'Infrastructure', 'Electric utilities', 'Public utilities', 'Nuclear power plants']"
2014098241,How Hackers Lit a Fuse,2018-03-16,Newspapers,"['Perlroth, Nicole', 'Krauss, Clifford']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,"['Dow Chemical Co', 'Saudi Arabian Oil Co', 'Sadara Chemical Co']","['325180', '325199', '325211', '211120', '325199']",,"['Computers', 'Investigations', 'Hackers', 'National security', 'Assaults', 'Explosions', 'Controllers', 'Researchers', 'Hard disks', 'Joint ventures', 'International relations', 'Chemical industry', 'Cybercrime']"
2014611901,Underdog School Beats the Odds Again,2018-03-18,Newspapers,"['Green, Erica L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.19,"['Hampton University', 'National Collegiate Athletic Association--NCAA', 'University of Maryland', 'Northrop Grumman Corp', 'University of Virginia', 'Duke University', 'National Aeronautics & Space Administration--NASA', 'National Security Agency', 'University of Illinois Urbana-Champaign']","['611310', '813990', '611310', '334511', '336411', '336611', '611310', '611310', '927110', '928110', '611310']",,"['Students', 'Basketball', 'College campuses', 'College presidents', 'Civil rights', 'Colleges & universities']"
2015706404,The End for Facebook's Security Evangelist,2018-03-21,Newspapers,"['Perlroth, Nicole', 'Frenkel, Sheera']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,"['Yahoo Inc', 'Facebook Inc', 'National Security Agency']","['516210', '519290', '516210', '518210', '928110']",,"['Network security', 'Security management', 'National security', 'Propaganda', 'Data encryption', 'False information', 'Surveillance', 'Computer centers', 'Employees', 'Social networks', 'Executives', 'Cybersecurity']"
2016199864,Ex-Chief of C.I.A. Suggests Putin May Have Compromising Information on Trump,2018-03-22,Newspapers,"['Rosenberg, Matthew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.16,"['CNN', 'Fox News Channel', 'Twitter Inc', 'MSNBC', 'Central Intelligence Agency--CIA', 'National Security Agency']","['516210', '516120', '516210', '513140', '516210', '928110', '928120', '928110']",,"['Intelligence gathering', 'Presidents', 'Social networks']"
2016220871,"Want to #DeleteFacebook? Well, You Can Try",2018-03-22,Newspapers,"['Chen, Brian X']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.5,"['WeChat', 'Yahoo Inc', 'Twitter Inc', 'Snap Inc', 'Cambridge Analytica', 'Flickr', 'Facebook Inc', 'Google Inc']","['516210', '518210', '516210', '519290', '516210', '513210', '518210', '541618', '541820', '519290', '516210', '518210', '334310', '519290']",,"['Photographs', 'Privacy', 'Sex crimes', 'Customer services', 'Smartphones', 'Social networks']"
2016913088,This Puts an Octopus's Garden in the Shade,2018-03-23,Newspapers,"['Gorman, James']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.20,"['American Museum of Natural History', 'City University of New York--CUNY']","['712110', '611310']",,"['Researchers', 'Oceans', 'Natural history', 'Computer & video games', 'Museum exhibits', 'Museums']"
2017345763,Icy Maneuvering By U.S. and China In Tech Cold War,2018-03-24,Newspapers,"['Zhong, Raymond', 'Mozur, Paul']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Lattice Semiconductor Corp', 'Department of Energy', 'Apple Store', 'NXP Semiconductors NV', 'Department of Defense', 'Micron Technology Inc', 'Qualcomm Inc', 'Advanced Micro Devices Inc', 'Microsoft Corp', 'Council on Foreign Relations', 'Google Inc', 'National Security Agency']","['334413', '926130', '449210', '334413', '928110', '334413', '334220', '511210', '334413', '334614', '511210', '541720', '813910', '334310', '519130', '928110']",,"['Cold War', 'Internet', 'Semiconductors', 'Raids', 'Technology', 'National security', 'International relations-US', 'Arab Spring', 'Antitrust', 'Social networks', 'International trade', 'Trade relations', 'Trade policy', 'Tariffs']"
